interaction_id,user_id,item_id,interaction_type,rating,timestamp,session_id
21427,944,450,click,,2023-05-08,944_20230508_00
21428,944,260,click,,2024-03-19,944_20240319_00
21429,944,218,purchase,5.0,2023-08-29,944_20230829_00
21430,944,305,view,,2023-07-27,944_20230727_00
21431,944,53,view,,2024-03-31,944_20240331_00
21432,944,31,rating,5.0,2023-06-20,944_20230620_00
21433,944,487,purchase,3.0,2024-11-18,944_20241118_00
21434,944,467,purchase,5.0,2024-11-04,944_20241104_00
21435,944,63,view,,2023-01-17,944_20230117_00
21436,944,201,click,,2023-07-27,944_20230727_00
21437,944,136,click,,2023-10-23,944_20231023_00
21438,944,69,view,,2024-08-25,944_20240825_00
21439,944,466,rating,5.0,2024-09-28,944_20240928_00
21440,945,77,rating,5.0,2024-08-14,945_20240814_00
21441,945,344,view,,2024-02-10,945_20240210_00
21442,945,98,click,,2023-11-18,945_20231118_00
21443,945,314,click,,2024-08-12,945_20240812_00
21444,945,339,click,,2023-03-10,945_20230310_00
21445,945,179,click,,2023-03-28,945_20230328_00
21446,945,246,view,,2024-09-10,945_20240910_00
21447,945,204,view,,2023-02-28,945_20230228_00
21448,945,251,click,,2023-05-21,945_20230521_00
21449,945,466,purchase,4.0,2023-04-06,945_20230406_00
21450,946,114,click,,2023-10-30,946_20231030_00
21451,946,82,click,,2023-06-29,946_20230629_00
21452,946,62,click,,2024-09-27,946_20240927_00
21453,946,497,click,,2023-04-26,946_20230426_00
21454,946,53,click,,2024-01-09,946_20240109_00
21455,946,110,view,,2024-05-09,946_20240509_00
21456,946,334,click,,2024-02-25,946_20240225_00
21457,946,342,view,,2023-11-17,946_20231117_00
21458,946,461,click,,2023-11-15,946_20231115_00
21459,946,284,view,,2024-03-11,946_20240311_00
21460,946,374,click,,2024-04-11,946_20240411_00
21461,946,77,rating,5.0,2023-10-07,946_20231007_00
21462,946,97,view,,2024-11-01,946_20241101_00
21463,946,280,view,,2023-06-06,946_20230606_00
21464,946,427,view,,2023-10-02,946_20231002_00
21465,946,345,view,,2023-10-26,946_20231026_00
21466,946,175,view,,2024-01-23,946_20240123_00
21467,946,299,view,,2023-04-17,946_20230417_00
21468,946,378,view,,2023-10-29,946_20231029_00
21469,947,472,click,,2023-03-06,947_20230306_00
21470,947,441,view,,2024-08-05,947_20240805_00
21471,947,48,click,,2023-02-04,947_20230204_00
21472,947,120,purchase,4.0,2023-09-21,947_20230921_00
21473,947,12,view,,2024-02-01,947_20240201_00
21474,947,257,view,,2023-03-08,947_20230308_00
21475,947,170,view,,2024-02-20,947_20240220_00
21476,947,82,click,,2023-09-20,947_20230920_00
21477,947,359,click,,2023-03-09,947_20230309_00
21478,947,356,view,,2024-12-11,947_20241211_00
21479,947,285,purchase,5.0,2024-07-04,947_20240704_00
21480,947,359,view,,2024-06-05,947_20240605_00
21481,947,354,purchase,3.0,2023-06-03,947_20230603_00
21482,947,356,click,,2024-05-09,947_20240509_00
21483,947,282,view,,2024-05-11,947_20240511_00
21484,947,404,view,,2023-03-02,947_20230302_00
21485,947,232,view,,2023-10-24,947_20231024_00
21486,947,327,view,,2024-12-24,947_20241224_00
21487,947,138,view,,2023-05-10,947_20230510_00
21488,947,170,purchase,5.0,2024-12-24,947_20241224_00
21489,947,466,purchase,5.0,2023-08-04,947_20230804_00
21490,947,186,view,,2023-09-10,947_20230910_00
21491,947,468,click,,2024-04-18,947_20240418_00
21492,948,78,view,,2024-03-04,948_20240304_00
21493,948,117,view,,2024-05-13,948_20240513_00
21494,948,248,click,,2023-02-03,948_20230203_00
21495,948,183,view,,2024-02-28,948_20240228_00
21496,948,185,view,,2023-08-20,948_20230820_00
21497,948,270,rating,2.0,2024-10-15,948_20241015_00
21498,948,332,view,,2023-12-07,948_20231207_00
21499,949,94,view,,2024-12-25,949_20241225_00
21500,949,488,view,,2024-06-28,949_20240628_00
21501,949,204,view,,2024-08-17,949_20240817_00
21502,949,37,purchase,2.0,2024-05-15,949_20240515_00
21503,949,392,click,,2023-12-14,949_20231214_00
21504,949,305,click,,2023-11-17,949_20231117_00
21505,949,408,view,,2023-06-01,949_20230601_00
21506,949,380,click,,2023-11-22,949_20231122_00
21507,949,240,view,,2024-10-06,949_20241006_00
21508,949,231,rating,4.0,2024-09-24,949_20240924_00
21509,949,1,click,,2024-02-27,949_20240227_00
21510,949,301,view,,2023-08-19,949_20230819_00
21511,949,269,purchase,3.0,2023-10-31,949_20231031_00
21512,949,169,click,,2023-10-18,949_20231018_00
21513,949,65,click,,2023-08-06,949_20230806_00
21514,949,272,click,,2024-09-28,949_20240928_00
21515,949,17,rating,4.0,2023-04-21,949_20230421_00
21516,949,409,click,,2024-02-12,949_20240212_00
21517,949,28,view,,2024-04-06,949_20240406_00
21518,949,209,click,,2023-05-15,949_20230515_00
21519,950,210,click,,2023-10-05,950_20231005_00
21520,950,224,click,,2024-06-26,950_20240626_00
21521,950,173,view,,2023-10-07,950_20231007_00
21522,950,129,click,,2023-09-02,950_20230902_00
21523,950,320,view,,2024-07-03,950_20240703_00
21524,950,181,click,,2024-12-06,950_20241206_00
21525,950,475,click,,2023-02-06,950_20230206_00
21526,950,153,purchase,4.0,2024-05-21,950_20240521_00
21527,950,51,purchase,5.0,2023-04-26,950_20230426_00
21528,950,335,rating,5.0,2023-09-27,950_20230927_00
21529,950,263,view,,2024-01-22,950_20240122_00
21530,950,325,purchase,4.0,2023-04-29,950_20230429_00
21531,950,179,view,,2024-06-05,950_20240605_00
21532,950,495,rating,4.0,2024-01-22,950_20240122_00
21533,950,498,click,,2024-10-28,950_20241028_00
21534,950,461,view,,2024-12-07,950_20241207_00
21535,950,278,click,,2023-05-21,950_20230521_00
21536,951,162,purchase,5.0,2023-04-09,951_20230409_00
21537,951,382,view,,2023-08-20,951_20230820_00
21538,951,296,view,,2024-10-28,951_20241028_00
21539,951,32,view,,2023-07-17,951_20230717_00
21540,951,70,view,,2023-12-05,951_20231205_00
21541,951,390,view,,2024-05-02,951_20240502_00
21542,951,324,click,,2024-05-26,951_20240526_00
21543,951,182,click,,2023-08-17,951_20230817_00
21544,951,441,view,,2024-05-14,951_20240514_00
21545,951,156,purchase,4.0,2024-12-27,951_20241227_00
21546,951,359,click,,2023-04-21,951_20230421_00
21547,951,104,view,,2024-05-03,951_20240503_00
21548,951,222,rating,4.0,2024-10-25,951_20241025_00
21549,951,301,view,,2024-04-29,951_20240429_00
21550,951,238,purchase,4.0,2023-03-18,951_20230318_00
21551,951,286,click,,2024-09-28,951_20240928_00
21552,951,449,rating,4.0,2024-02-22,951_20240222_00
21553,951,406,click,,2024-09-01,951_20240901_00
21554,951,416,view,,2024-04-13,951_20240413_00
21555,951,390,purchase,4.0,2024-07-18,951_20240718_00
21556,951,220,click,,2024-08-29,951_20240829_00
21557,951,203,click,,2023-09-14,951_20230914_00
21558,951,333,view,,2023-09-16,951_20230916_00
21559,951,11,rating,4.0,2023-01-22,951_20230122_00
21560,951,160,view,,2024-10-11,951_20241011_00
21561,952,11,view,,2024-02-03,952_20240203_00
21562,952,104,view,,2023-05-20,952_20230520_00
21563,952,270,view,,2024-02-07,952_20240207_00
21564,952,479,view,,2023-10-06,952_20231006_00
21565,952,140,purchase,4.0,2024-10-14,952_20241014_00
21566,952,470,view,,2023-12-06,952_20231206_00
21567,952,307,view,,2023-05-16,952_20230516_00
21568,952,419,view,,2023-03-24,952_20230324_00
21569,952,497,view,,2024-01-28,952_20240128_00
21570,952,198,view,,2024-04-10,952_20240410_00
21571,952,169,click,,2023-01-28,952_20230128_00
21572,952,422,view,,2024-01-03,952_20240103_00
21573,952,116,view,,2023-02-14,952_20230214_00
21574,952,403,click,,2024-04-24,952_20240424_00
21575,952,164,view,,2023-12-02,952_20231202_00
21576,952,140,click,,2024-03-29,952_20240329_00
21577,952,6,view,,2023-04-20,952_20230420_00
21578,952,51,click,,2024-12-16,952_20241216_00
21579,952,261,click,,2023-06-21,952_20230621_00
21580,953,369,view,,2024-01-21,953_20240121_00
21581,953,384,purchase,4.0,2023-01-13,953_20230113_00
21582,953,366,rating,5.0,2023-04-17,953_20230417_00
21583,953,410,view,,2023-11-01,953_20231101_00
21584,953,309,click,,2024-11-14,953_20241114_00
21585,953,98,click,,2023-03-25,953_20230325_00
21586,953,423,view,,2023-05-15,953_20230515_00
21587,953,237,view,,2023-10-16,953_20231016_00
21588,953,95,view,,2024-05-29,953_20240529_00
21589,953,303,view,,2023-02-11,953_20230211_00
21590,953,63,purchase,4.0,2023-12-26,953_20231226_00
21591,953,381,view,,2024-01-30,953_20240130_00
21592,953,230,view,,2024-02-12,953_20240212_00
21593,953,272,view,,2023-03-31,953_20230331_00
21594,953,494,click,,2024-12-18,953_20241218_00
21595,953,160,click,,2023-10-15,953_20231015_00
21596,953,239,click,,2024-06-17,953_20240617_00
21597,953,449,view,,2023-03-08,953_20230308_00
21598,953,440,view,,2024-11-17,953_20241117_00
21599,953,56,view,,2024-11-21,953_20241121_00
21600,953,147,purchase,2.0,2024-08-16,953_20240816_00
21601,953,242,view,,2023-08-29,953_20230829_00
21602,953,175,view,,2023-06-27,953_20230627_00
21603,953,45,rating,5.0,2023-03-14,953_20230314_00
21604,953,37,view,,2024-11-22,953_20241122_00
21605,953,321,view,,2023-10-22,953_20231022_00
21606,953,453,view,,2024-07-01,953_20240701_00
21607,953,130,view,,2023-09-20,953_20230920_00
21608,953,221,click,,2024-05-04,953_20240504_00
21609,953,104,rating,5.0,2024-11-10,953_20241110_00
21610,953,419,purchase,3.0,2024-08-19,953_20240819_00
21611,953,248,view,,2023-09-11,953_20230911_00
21612,953,304,click,,2023-05-31,953_20230531_00
21613,953,130,click,,2024-06-27,953_20240627_00
21614,953,326,view,,2024-01-07,953_20240107_00
21615,953,256,view,,2023-08-29,953_20230829_00
21616,953,464,purchase,5.0,2024-06-18,953_20240618_00
21617,953,89,purchase,5.0,2024-02-11,953_20240211_00
21618,953,61,purchase,4.0,2023-11-23,953_20231123_00
21619,953,84,view,,2023-03-18,953_20230318_00
21620,953,120,purchase,4.0,2024-11-09,953_20241109_00
21621,953,57,click,,2024-01-01,953_20240101_00
21622,953,433,view,,2023-05-31,953_20230531_00
21623,953,91,click,,2024-09-12,953_20240912_00
21624,953,447,purchase,5.0,2023-10-08,953_20231008_00
21625,953,75,purchase,4.0,2023-05-19,953_20230519_00
21626,953,491,view,,2024-02-27,953_20240227_00
21627,953,19,click,,2024-10-01,953_20241001_00
21628,953,440,view,,2024-07-12,953_20240712_00
21629,953,472,purchase,4.0,2023-09-23,953_20230923_00
21630,953,468,view,,2024-01-26,953_20240126_00
21631,953,230,view,,2023-07-26,953_20230726_00
21632,953,50,view,,2023-03-28,953_20230328_00
21633,953,173,view,,2023-05-04,953_20230504_00
21634,953,80,view,,2024-05-07,953_20240507_00
21635,953,64,view,,2024-05-31,953_20240531_00
21636,954,226,view,,2024-09-18,954_20240918_00
21637,954,136,view,,2024-08-08,954_20240808_00
21638,954,3,purchase,4.0,2024-06-03,954_20240603_00
21639,955,489,purchase,2.0,2024-05-30,955_20240530_00
21640,955,478,view,,2023-07-07,955_20230707_00
21641,955,59,click,,2023-09-26,955_20230926_00
21642,955,331,click,,2023-06-15,955_20230615_00
21643,955,109,purchase,4.0,2024-07-22,955_20240722_00
21644,955,221,view,,2024-05-10,955_20240510_00
21645,955,223,purchase,3.0,2023-07-24,955_20230724_00
21646,955,211,view,,2023-06-04,955_20230604_00
21647,955,385,view,,2024-12-14,955_20241214_00
21648,955,37,click,,2023-03-21,955_20230321_00
21649,955,337,purchase,2.0,2024-06-13,955_20240613_00
21650,955,162,click,,2023-07-14,955_20230714_00
21651,956,124,click,,2023-01-08,956_20230108_00
21652,956,78,view,,2023-03-12,956_20230312_00
21653,957,495,click,,2023-01-11,957_20230111_00
21654,957,204,view,,2024-09-09,957_20240909_00
21655,957,275,rating,5.0,2024-12-26,957_20241226_00
21656,957,152,click,,2023-10-29,957_20231029_00
21657,957,4,rating,4.0,2024-02-14,957_20240214_00
21658,957,125,purchase,4.0,2023-02-06,957_20230206_00
21659,957,404,rating,3.0,2023-05-07,957_20230507_00
21660,957,499,view,,2024-05-14,957_20240514_00
21661,957,474,click,,2023-01-16,957_20230116_00
21662,957,326,purchase,4.0,2024-08-09,957_20240809_00
21663,957,50,view,,2023-03-29,957_20230329_00
21664,957,395,view,,2024-08-24,957_20240824_00
21665,957,52,click,,2023-12-18,957_20231218_00
21666,957,420,click,,2023-03-25,957_20230325_00
21667,957,473,rating,3.0,2024-08-19,957_20240819_00
21668,957,370,view,,2023-10-15,957_20231015_00
21669,957,458,view,,2023-11-03,957_20231103_00
21670,957,8,view,,2024-06-26,957_20240626_00
21671,958,233,view,,2024-08-18,958_20240818_00
21672,958,447,rating,5.0,2024-01-17,958_20240117_00
21673,958,444,purchase,4.0,2024-02-20,958_20240220_00
21674,958,255,view,,2024-04-29,958_20240429_00
21675,958,0,view,,2023-05-23,958_20230523_00
21676,958,499,view,,2023-07-12,958_20230712_00
21677,958,46,rating,5.0,2023-12-09,958_20231209_00
21678,958,240,view,,2024-09-11,958_20240911_00
21679,958,432,purchase,2.0,2024-06-16,958_20240616_00
21680,958,101,view,,2024-09-20,958_20240920_00
21681,958,18,view,,2024-09-05,958_20240905_00
21682,958,157,click,,2023-06-28,958_20230628_00
21683,958,264,rating,4.0,2023-11-10,958_20231110_00
21684,958,88,click,,2023-12-01,958_20231201_00
21685,958,162,click,,2023-04-30,958_20230430_00
21686,958,492,view,,2024-12-20,958_20241220_00
21687,958,261,view,,2024-04-10,958_20240410_00
21688,958,255,view,,2023-02-25,958_20230225_00
21689,958,419,click,,2024-07-09,958_20240709_00
21690,959,61,purchase,4.0,2023-04-13,959_20230413_00
21691,959,49,click,,2023-07-21,959_20230721_00
21692,959,216,view,,2023-04-28,959_20230428_00
21693,959,487,view,,2023-12-17,959_20231217_00
21694,959,274,rating,4.0,2023-11-07,959_20231107_00
21695,959,430,purchase,3.0,2023-03-01,959_20230301_00
21696,959,246,click,,2023-09-25,959_20230925_00
21697,959,335,view,,2024-12-20,959_20241220_00
21698,959,293,purchase,3.0,2023-10-05,959_20231005_00
21699,959,372,view,,2024-08-15,959_20240815_00
21700,959,233,click,,2024-12-11,959_20241211_00
21701,959,162,click,,2023-06-06,959_20230606_00
21702,959,480,click,,2024-11-24,959_20241124_00
21703,959,2,click,,2024-08-23,959_20240823_00
21704,959,413,view,,2023-10-10,959_20231010_00
21705,959,486,view,,2024-02-23,959_20240223_00
21706,959,70,view,,2024-09-28,959_20240928_00
21707,959,335,view,,2023-06-12,959_20230612_00
21708,959,191,click,,2024-04-14,959_20240414_00
21709,959,443,view,,2024-06-07,959_20240607_00
21710,959,214,rating,4.0,2024-11-28,959_20241128_00
21711,959,291,click,,2023-05-19,959_20230519_00
21712,959,260,purchase,4.0,2023-11-05,959_20231105_00
21713,959,237,view,,2023-10-30,959_20231030_00
21714,959,279,view,,2023-02-24,959_20230224_00
21715,959,84,view,,2024-11-04,959_20241104_00
21716,959,23,view,,2023-03-27,959_20230327_00
21717,959,268,click,,2024-01-29,959_20240129_00
21718,959,289,click,,2024-09-05,959_20240905_00
21719,959,151,click,,2023-03-17,959_20230317_00
21720,959,458,click,,2023-02-07,959_20230207_00
21721,959,232,rating,3.0,2023-09-07,959_20230907_00
21722,959,293,rating,3.0,2023-11-15,959_20231115_00
21723,959,2,view,,2024-05-24,959_20240524_00
21724,959,247,view,,2024-04-29,959_20240429_00
21725,959,361,click,,2023-12-18,959_20231218_00
21726,959,54,rating,4.0,2023-01-09,959_20230109_00
21727,959,473,view,,2024-08-17,959_20240817_00
21728,959,43,click,,2023-08-21,959_20230821_00
21729,959,316,view,,2023-11-01,959_20231101_00
21730,959,23,purchase,4.0,2023-08-06,959_20230806_00
21731,959,364,click,,2023-12-09,959_20231209_00
21732,959,400,click,,2023-08-08,959_20230808_00
21733,959,83,purchase,3.0,2024-12-25,959_20241225_00
21734,959,181,purchase,5.0,2023-05-02,959_20230502_00
21735,959,163,view,,2023-06-05,959_20230605_00
21736,959,491,click,,2024-09-03,959_20240903_00
21737,959,462,click,,2023-02-24,959_20230224_00
21738,959,361,view,,2024-06-17,959_20240617_00
21739,959,384,view,,2023-04-22,959_20230422_00
21740,959,449,purchase,3.0,2024-09-06,959_20240906_00
21741,959,278,view,,2023-03-23,959_20230323_00
21742,959,151,view,,2023-04-24,959_20230424_00
21743,959,157,view,,2024-10-13,959_20241013_00
21744,959,450,click,,2024-10-03,959_20241003_00
21745,960,349,purchase,2.0,2023-03-10,960_20230310_00
21746,960,314,rating,5.0,2023-10-24,960_20231024_00
21747,960,131,view,,2024-05-28,960_20240528_00
21748,960,216,purchase,4.0,2023-10-09,960_20231009_00
21749,960,472,view,,2023-05-16,960_20230516_00
21750,960,209,click,,2024-04-26,960_20240426_00
21751,960,183,purchase,3.0,2023-01-11,960_20230111_00
21752,960,337,click,,2023-06-02,960_20230602_00
21753,960,263,click,,2024-09-19,960_20240919_00
21754,960,310,view,,2024-06-27,960_20240627_00
21755,960,86,purchase,4.0,2024-02-11,960_20240211_00
21756,960,484,view,,2024-08-16,960_20240816_00
21757,960,440,click,,2024-07-04,960_20240704_00
21758,960,388,click,,2023-05-31,960_20230531_00
21759,960,487,view,,2023-02-21,960_20230221_00
21760,960,437,view,,2023-03-08,960_20230308_00
21761,960,153,click,,2023-01-20,960_20230120_00
21762,960,284,view,,2023-01-13,960_20230113_00
21763,960,92,click,,2024-03-18,960_20240318_00
21764,961,335,purchase,4.0,2024-08-04,961_20240804_00
21765,961,416,click,,2024-03-21,961_20240321_00
21766,961,171,click,,2023-05-01,961_20230501_00
21767,961,51,view,,2024-06-29,961_20240629_00
21768,961,484,click,,2023-09-07,961_20230907_00
21769,961,234,view,,2024-04-06,961_20240406_00
21770,961,484,view,,2024-04-23,961_20240423_00
21771,961,120,rating,4.0,2023-06-29,961_20230629_00
21772,961,77,click,,2024-12-30,961_20241230_00
21773,961,322,view,,2023-02-20,961_20230220_00
21774,961,221,view,,2024-04-15,961_20240415_00
21775,961,49,purchase,2.0,2024-06-03,961_20240603_00
21776,961,120,click,,2024-06-17,961_20240617_00
21777,962,327,click,,2023-04-18,962_20230418_00
21778,962,106,view,,2023-03-01,962_20230301_00
21779,962,106,view,,2023-09-01,962_20230901_00
21780,962,453,view,,2024-07-01,962_20240701_00
21781,962,45,click,,2023-01-05,962_20230105_00
21782,962,223,click,,2023-01-26,962_20230126_00
21783,962,2,purchase,4.0,2023-02-21,962_20230221_00
21784,962,261,click,,2024-08-23,962_20240823_00
21785,962,433,purchase,3.0,2023-03-05,962_20230305_00
21786,962,474,view,,2023-07-17,962_20230717_00
21787,962,169,click,,2023-04-21,962_20230421_00
21788,962,211,click,,2024-01-21,962_20240121_00
21789,963,124,purchase,5.0,2023-04-19,963_20230419_00
21790,963,289,view,,2024-03-03,963_20240303_00
21791,963,466,click,,2024-06-17,963_20240617_00
21792,963,16,click,,2023-01-20,963_20230120_00
21793,963,487,view,,2024-08-15,963_20240815_00
21794,963,394,purchase,2.0,2024-10-20,963_20241020_00
21795,963,202,view,,2024-11-30,963_20241130_00
21796,963,173,rating,4.0,2023-03-31,963_20230331_00
21797,963,68,click,,2024-07-19,963_20240719_00
21798,963,57,click,,2023-10-25,963_20231025_00
21799,963,155,view,,2023-10-11,963_20231011_00
21800,963,24,view,,2024-09-23,963_20240923_00
21801,963,259,rating,5.0,2023-08-18,963_20230818_00
21802,963,51,view,,2023-05-26,963_20230526_00
21803,963,489,view,,2024-05-12,963_20240512_00
21804,963,258,view,,2023-04-02,963_20230402_00
21805,963,218,view,,2023-10-06,963_20231006_00
21806,963,405,view,,2023-12-01,963_20231201_00
21807,963,274,click,,2024-12-13,963_20241213_00
21808,963,482,view,,2024-02-10,963_20240210_00
21809,963,24,click,,2024-06-17,963_20240617_00
21810,963,334,view,,2024-12-26,963_20241226_00
21811,963,482,view,,2023-09-25,963_20230925_00
21812,963,275,click,,2023-05-25,963_20230525_00
21813,964,66,view,,2024-11-15,964_20241115_00
21814,964,422,view,,2024-06-22,964_20240622_00
21815,964,231,click,,2023-01-01,964_20230101_00
21816,964,265,view,,2023-10-30,964_20231030_00
21817,964,314,view,,2024-10-26,964_20241026_00
21818,964,332,view,,2024-06-02,964_20240602_00
21819,964,338,view,,2023-04-30,964_20230430_00
21820,964,25,click,,2023-05-11,964_20230511_00
21821,964,352,view,,2024-01-15,964_20240115_00
21822,964,369,view,,2024-02-21,964_20240221_00
21823,964,371,view,,2024-01-25,964_20240125_00
21824,964,6,view,,2023-10-07,964_20231007_00
21825,964,59,purchase,3.0,2023-06-22,964_20230622_00
21826,964,129,view,,2023-07-27,964_20230727_00
21827,964,314,click,,2024-11-17,964_20241117_00
21828,964,214,rating,4.0,2023-02-04,964_20230204_00
21829,964,74,view,,2023-03-16,964_20230316_00
21830,964,4,view,,2023-11-19,964_20231119_00
21831,964,55,purchase,2.0,2024-09-24,964_20240924_00
21832,964,240,view,,2023-06-08,964_20230608_00
21833,965,76,view,,2024-12-08,965_20241208_00
21834,965,467,view,,2024-01-29,965_20240129_00
21835,965,4,click,,2023-06-16,965_20230616_00
21836,965,305,click,,2024-08-15,965_20240815_00
21837,965,41,purchase,4.0,2023-01-30,965_20230130_00
21838,965,418,view,,2024-09-01,965_20240901_00
21839,965,370,purchase,5.0,2023-05-28,965_20230528_00
21840,965,229,click,,2023-09-26,965_20230926_00
21841,965,244,purchase,4.0,2024-08-31,965_20240831_00
21842,965,144,rating,5.0,2023-08-11,965_20230811_00
21843,965,326,view,,2024-03-04,965_20240304_00
21844,965,25,click,,2024-03-23,965_20240323_00
21845,965,185,click,,2023-10-23,965_20231023_00
21846,965,308,view,,2024-01-06,965_20240106_00
21847,965,291,view,,2023-01-20,965_20230120_00
21848,966,77,purchase,5.0,2023-09-14,966_20230914_00
21849,966,55,view,,2024-09-05,966_20240905_00
21850,966,64,view,,2024-02-04,966_20240204_00
21851,966,27,click,,2024-09-29,966_20240929_00
21852,966,21,view,,2024-10-16,966_20241016_00
21853,966,128,view,,2023-08-31,966_20230831_00
21854,966,470,view,,2023-09-11,966_20230911_00
21855,966,213,rating,3.0,2023-07-29,966_20230729_00
21856,966,62,purchase,5.0,2023-12-21,966_20231221_00
21857,966,226,purchase,4.0,2023-07-18,966_20230718_00
21858,966,269,view,,2023-08-08,966_20230808_00
21859,966,54,view,,2023-04-13,966_20230413_00
21860,966,162,view,,2024-04-15,966_20240415_00
21861,966,281,view,,2024-04-18,966_20240418_00
21862,966,128,purchase,5.0,2023-09-29,966_20230929_00
21863,966,213,view,,2024-03-19,966_20240319_00
21864,966,260,rating,5.0,2023-07-03,966_20230703_00
21865,966,314,click,,2023-12-20,966_20231220_00
21866,966,314,view,,2023-03-17,966_20230317_00
21867,966,264,view,,2023-02-25,966_20230225_00
21868,966,261,purchase,5.0,2024-12-13,966_20241213_00
21869,966,485,view,,2024-07-10,966_20240710_00
21870,967,107,purchase,4.0,2023-04-01,967_20230401_00
21871,967,366,click,,2024-09-01,967_20240901_00
21872,967,244,click,,2024-10-17,967_20241017_00
21873,967,484,view,,2023-12-29,967_20231229_00
21874,967,216,click,,2023-05-07,967_20230507_00
21875,967,65,view,,2024-08-17,967_20240817_00
21876,967,475,click,,2024-06-23,967_20240623_00
21877,967,484,view,,2023-11-02,967_20231102_00
21878,967,463,click,,2024-01-29,967_20240129_00
21879,967,226,click,,2024-07-24,967_20240724_00
21880,967,181,click,,2023-02-15,967_20230215_00
21881,967,357,click,,2023-12-31,967_20231231_00
21882,967,141,purchase,5.0,2023-01-19,967_20230119_00
21883,967,157,view,,2024-06-16,967_20240616_00
21884,967,189,view,,2023-05-01,967_20230501_00
21885,967,361,click,,2024-06-28,967_20240628_00
21886,967,23,view,,2024-04-14,967_20240414_00
21887,967,224,click,,2024-04-30,967_20240430_00
21888,967,253,purchase,4.0,2023-04-26,967_20230426_00
21889,968,107,click,,2024-08-29,968_20240829_00
21890,968,456,click,,2024-05-05,968_20240505_00
21891,968,147,view,,2024-10-15,968_20241015_00
21892,968,443,view,,2023-01-29,968_20230129_00
21893,968,488,view,,2023-10-04,968_20231004_00
21894,968,252,click,,2023-11-26,968_20231126_00
21895,968,132,purchase,5.0,2023-01-30,968_20230130_00
21896,968,26,view,,2023-09-30,968_20230930_00
21897,968,370,rating,4.0,2023-03-28,968_20230328_00
21898,968,408,purchase,5.0,2024-05-17,968_20240517_00
21899,968,97,click,,2023-11-20,968_20231120_00
21900,968,197,view,,2024-03-03,968_20240303_00
21901,968,493,purchase,4.0,2024-09-22,968_20240922_00
21902,968,180,click,,2023-05-12,968_20230512_00
21903,968,90,purchase,5.0,2024-03-30,968_20240330_00
21904,969,346,click,,2023-12-22,969_20231222_00
21905,969,417,click,,2024-03-31,969_20240331_00
21906,969,454,rating,4.0,2024-09-29,969_20240929_00
21907,969,24,view,,2024-08-15,969_20240815_00
21908,969,93,purchase,3.0,2023-04-24,969_20230424_00
21909,969,199,view,,2023-02-27,969_20230227_00
21910,969,255,purchase,4.0,2023-12-05,969_20231205_00
21911,969,277,view,,2024-09-13,969_20240913_00
21912,969,53,view,,2024-04-01,969_20240401_00
21913,969,155,view,,2024-09-09,969_20240909_00
21914,969,444,click,,2023-06-28,969_20230628_00
21915,969,127,purchase,3.0,2024-09-09,969_20240909_00
21916,969,33,view,,2023-01-30,969_20230130_00
21917,969,408,rating,5.0,2024-08-08,969_20240808_00
21918,969,386,purchase,2.0,2024-02-05,969_20240205_00
21919,969,106,view,,2023-04-25,969_20230425_00
21920,969,119,view,,2023-11-12,969_20231112_00
21921,969,233,click,,2024-09-21,969_20240921_00
21922,969,408,click,,2024-07-16,969_20240716_00
21923,969,402,rating,4.0,2023-10-23,969_20231023_00
21924,969,18,view,,2024-05-30,969_20240530_00
21925,969,184,view,,2023-08-23,969_20230823_00
21926,969,186,view,,2024-07-20,969_20240720_00
21927,969,306,view,,2024-11-12,969_20241112_00
21928,969,352,click,,2024-06-17,969_20240617_00
21929,969,91,view,,2023-09-29,969_20230929_00
21930,969,277,view,,2024-06-14,969_20240614_00
21931,969,319,view,,2023-11-07,969_20231107_00
21932,969,87,click,,2024-05-18,969_20240518_00
21933,969,455,purchase,3.0,2023-03-26,969_20230326_00
21934,969,291,purchase,5.0,2024-06-21,969_20240621_00
21935,969,99,view,,2024-08-28,969_20240828_00
21936,969,477,click,,2024-10-22,969_20241022_00
21937,969,289,view,,2023-03-26,969_20230326_00
21938,969,328,click,,2023-11-23,969_20231123_00
21939,969,310,purchase,5.0,2024-09-28,969_20240928_00
21940,969,455,view,,2023-04-01,969_20230401_00
21941,969,284,purchase,3.0,2024-01-26,969_20240126_00
21942,969,208,view,,2023-12-07,969_20231207_00
21943,969,0,click,,2024-06-22,969_20240622_00
21944,969,120,click,,2023-11-05,969_20231105_00
21945,969,387,view,,2023-12-19,969_20231219_00
21946,969,3,rating,3.0,2023-07-10,969_20230710_00
21947,969,411,click,,2023-03-01,969_20230301_00
21948,969,482,purchase,4.0,2024-03-22,969_20240322_00
21949,969,56,click,,2024-05-28,969_20240528_00
21950,969,121,view,,2024-07-19,969_20240719_00
21951,969,396,click,,2024-05-02,969_20240502_00
21952,969,484,view,,2024-11-30,969_20241130_00
21953,969,271,view,,2023-01-20,969_20230120_00
21954,969,330,view,,2023-11-20,969_20231120_00
21955,969,298,click,,2023-10-09,969_20231009_00
21956,969,283,view,,2024-06-04,969_20240604_00
21957,969,368,click,,2024-09-16,969_20240916_00
21958,969,312,purchase,4.0,2024-06-18,969_20240618_00
21959,969,316,view,,2024-01-27,969_20240127_00
21960,969,106,rating,4.0,2024-02-10,969_20240210_00
21961,969,454,view,,2023-03-26,969_20230326_00
