user_id,age,gender,income_level,location,activity_level,price_sensitivity,primary_segment,category_preferences
737,25,O,High,Urban,Medium,0.17578748369446537,Fitness Guru,"[0.15856581324537716, 0.06277732840565098, 0.14938818540437837, 0.04750255595024672, 0.38825721892791654, 0.01756544496672364, 0.05980462104817803, 0.009942223279711816, 0.043822526919517386, 0.06237408185229959]"
738,45,M,Low,Suburban,Medium,0.3699613945203299,Movie Buff,"[0.07415872279083925, 0.013487144946029692, 0.12293681567866319, 0.11560191299439736, 0.19810198656980219, 0.0007225429503151553, 0.041411495510041356, 0.14884092637944166, 0.0941453291246853, 0.19059312305578494]"
739,18,F,Medium,Urban,Medium,0.08579631662306195,Fashion Forward,"[0.016995145768163872, 0.09110466911513013, 0.19864305059320633, 0.05048525170238449, 0.1669332050596479, 0.24846864595979792, 0.03293964591656018, 0.07709626723149189, 0.07948066510823676, 0.03785345354538058]"
740,25,O,Medium,Urban,Low,0.09100962219592637,Travel Explorer,"[0.011819580610407806, 0.1195282997040978, 0.18638881972368548, 0.30247071543089077, 0.023214014630171018, 0.06868057778210238, 0.11180048872294553, 0.027854011289919434, 0.08988496350791847, 0.0583585285978613]"
741,25,M,Medium,Suburban,Medium,0.17973926231477896,Book Lover,"[0.030395795454498553, 0.05348910660277144, 0.39412635115074335, 0.040917470328086715, 0.10162039818542189, 0.10154608474788998, 0.1620502416064849, 0.005511008934507582, 0.01965353903764641, 0.09069000395194914]"
742,35,F,Low,Urban,Medium,0.18595465107493192,Book Lover,"[0.02130126982127351, 0.14188848601988355, 0.3421830608659163, 0.006743797370643878, 0.02952427241644049, 0.024611432944957923, 0.025262180589963157, 0.04207728682968601, 0.1506760967043789, 0.21573211643685633]"
743,25,F,Medium,Suburban,Medium,0.4141401718994155,Fitness Guru,"[0.02130508715405359, 0.08606160222717811, 0.01388196852416106, 0.2962773517809874, 0.07510441569806073, 0.2293116955108503, 0.03622638586373151, 0.17854518332442373, 0.02557501892296661, 0.037711290993587054]"
744,25,M,High,Suburban,Medium,0.21966413683263308,Music Fan,"[0.000659997458634792, 0.037371530517791754, 0.026080252052447163, 0.035308879948357505, 0.03822827832583778, 0.046726917260671935, 0.2996255483356688, 0.1778689698130261, 0.1547492231746825, 0.1833804031128817]"
745,45,O,High,Suburban,Medium,0.25760197137223767,Health Conscious,"[0.024532067775691745, 0.13032582798553, 0.025715924381906532, 0.002739572716523152, 0.05907339351971944, 0.017777166542173685, 0.1151146122215565, 0.08319889535557298, 0.4175098796632501, 0.12401265983807583]"
746,25,F,Medium,Suburban,High,0.04637802620367011,Music Fan,"[0.08976138778029763, 0.10614704453662793, 0.03525280102956841, 0.03374558868852781, 0.20648602155038281, 0.33274203463301394, 0.017782376421336763, 0.10161387291636803, 0.06525515295635473, 0.011213719487521832]"
747,35,M,Low,Suburban,Medium,0.7051145861932242,Fitness Guru,"[0.10929443335106578, 0.062212570444085305, 0.3040920853240086, 0.021157443709547703, 0.17674520099612528, 0.05906095160761987, 0.05805097323442415, 0.019468474038939296, 0.07603682615503908, 0.11388104113914484]"
748,25,F,Medium,Rural,Medium,0.30442367932299036,Book Lover,"[0.10170250422811944, 0.1457434645825746, 0.0730802387641784, 0.13960437671747436, 0.03804716398593459, 0.1376030029972118, 0.05838186635952171, 0.06087919652749949, 0.23959596935936853, 0.005362216478117211]"
749,35,M,Medium,Suburban,Medium,0.33741405606717484,Music Fan,"[0.014242117769762044, 0.28837594204712585, 0.05164902975067184, 0.004578589145064318, 0.2135250267469731, 0.13611990500247179, 0.09264154306232618, 0.05743873160040607, 0.13883061927790724, 0.002598495597291785]"
750,25,F,Low,Suburban,Medium,0.33087287182460823,Fashion Forward,"[0.09921072247401562, 0.060059789970126884, 0.016449516670131007, 0.1110497149521125, 0.014865443448858593, 0.11151361409236614, 0.38816726677473096, 0.07611894834217584, 0.024152840300545392, 0.09841214297493708]"
751,35,F,Medium,Suburban,Medium,0.5181332265542569,Foodie,"[0.01971213109358748, 0.0933495402651183, 0.10843070902506707, 0.06372847234634693, 0.003943138047397401, 0.10176295594271577, 0.1759213420395391, 0.24292293385779587, 0.16889591117332667, 0.021332866209105503]"
752,55,M,Low,Suburban,High,0.08009318980983204,Fitness Guru,"[0.13863370725824922, 0.1024686839696709, 0.05336039346220993, 0.021637696739616966, 0.22339284385663416, 0.04671516511963918, 0.03679832893845222, 0.07062145981597157, 0.21354748927044537, 0.09282423156911059]"
753,25,M,Medium,Suburban,Medium,0.37139751633936074,Music Fan,"[0.03650781752228497, 0.13556624783076618, 0.08006358332861589, 0.21105566801907874, 0.03613364412200196, 0.2317253702298847, 0.13755956703239722, 0.01616132539444975, 0.050354891236381503, 0.06487188528413892]"
754,35,M,Medium,Urban,Medium,0.22105694590821212,Home Decorator,"[0.16989374734597598, 0.0431380892485848, 0.0029253193789275955, 0.2966900908455391, 0.004844461692359891, 0.14125361563078045, 0.03475190473149238, 0.03177964992056476, 0.0546928318917598, 0.2200302893140152]"
755,55,F,Medium,Suburban,Medium,0.31016600545050205,Foodie,"[0.02342151871193755, 0.3861027882268459, 0.05989987160388015, 0.018608369292074208, 0.05588402736979198, 0.17352354807901482, 0.0019005591419259983, 0.19619997202543052, 0.06844350162156182, 0.016015843927537004]"
756,55,M,Low,Suburban,Medium,0.23447471784995022,Home Decorator,"[0.09747682879266627, 0.00932487382310098, 0.12440699738191947, 0.17590528362442726, 0.023944535081661788, 0.25163122995856574, 0.04945651838991709, 0.057657966196986196, 0.13126855351624359, 0.0789272132345114]"
757,18,M,Low,Urban,Low,0.2749592811010593,Fashion Forward,"[0.08921330609325502, 0.027340215054616392, 0.20794971329167955, 0.06762761605603439, 0.06388800575389729, 0.21445554642998205, 0.06766310049438475, 0.0034648571691299978, 0.00773042251933736, 0.2506672171376831]"
758,65,F,Medium,Rural,Medium,0.27741055071660764,Health Conscious,"[0.21009528799742527, 0.011565056931421349, 0.04588323553809685, 0.10628075994090713, 0.0036799236217849654, 0.12216099891845636, 0.0781850824079908, 0.03545312531216085, 0.351025907916794, 0.03567062141496251]"
759,65,F,Medium,Urban,High,0.13068275729820378,Music Fan,"[0.12238505911979004, 0.16922829146943916, 0.09882532977260682, 0.038736599714297076, 0.014616299061349959, 0.029656616658375008, 0.010455715938594207, 0.05028191305117289, 0.1605094971718994, 0.3053046780424754]"
760,25,F,Medium,Suburban,Medium,0.3614428050638573,Foodie,"[0.016395706803353508, 0.04453098984819801, 0.12924133244678676, 0.24808491387687454, 0.049504827937318925, 0.13213661625028256, 0.056449710550604666, 0.06214353818710221, 0.11937839289126953, 0.1421339712082092]"
761,25,M,Medium,Urban,High,0.11900943078024666,Music Fan,"[0.17528759468257532, 0.07155083711714968, 0.17831394922979363, 0.018453415443918313, 0.015464702522932139, 0.1450940553574562, 0.052683508810418125, 0.09136405951907692, 0.13399446959822214, 0.11779340771845753]"
762,55,M,Low,Suburban,Low,0.17899823367089168,Movie Buff,"[0.16961775750835692, 0.01223606397744387, 0.08650341440651525, 0.0006529505588806363, 0.17261080161429435, 0.10014096922758717, 0.04910058357049381, 0.06352462705868187, 0.15238377198945213, 0.19322906008829405]"
763,35,F,Low,Urban,Low,0.4978801960525042,Movie Buff,"[0.2105237975622681, 0.060896811438811406, 0.05161871558551263, 0.040711622262486764, 0.2861475169759283, 0.1895943766034067, 0.0744299527485651, 0.029259085936030924, 0.029875982371615185, 0.02694213851537474]"
764,35,M,High,Suburban,High,0.5529372585642349,Music Fan,"[0.011442726835717756, 0.05571802638760632, 0.0622679540972902, 0.37854625214680154, 0.11290463826455487, 0.10421214312847069, 0.0026306685994315925, 0.08302424967660833, 0.010063994112515733, 0.17918934675100293]"
765,45,F,Medium,Rural,Medium,0.2924322299344274,Fashion Forward,"[0.0031981613265515485, 0.1231310738271986, 0.30518023033622244, 0.018683841193527936, 0.0189159431220437, 0.0036112653214481136, 0.29594746714481657, 0.13841401632769432, 0.03762050083541227, 0.055297500565084375]"
766,25,F,Medium,Suburban,High,0.10648500197418981,Travel Explorer,"[0.07588027768461927, 0.09150212434746932, 0.01745305970135928, 0.13553097767741282, 0.19167866038734072, 0.13283324981035577, 0.028830144757829038, 0.0699718969661182, 0.19507299027824165, 0.06124661838925385]"
767,55,M,Low,Suburban,Medium,0.25600020501304793,Fashion Forward,"[0.04679570266462651, 0.15814268167836668, 0.10260390233684646, 0.13184233000946063, 0.13859163383976378, 0.01938384395708423, 0.11867850273194068, 0.0017918163430408391, 0.10377374829683213, 0.17839583814203802]"
768,18,O,Medium,Rural,Low,0.3792836970167661,Home Decorator,"[3.478705348707005e-05, 0.24025238680829789, 0.0022365732461277804, 0.31848079114911704, 0.05041333861936861, 0.150503480257653, 0.05769080068346761, 0.008259084781310402, 0.16382799461772254, 0.008300762783448186]"
769,55,M,Medium,Suburban,Medium,0.4600782826569528,Travel Explorer,"[0.0686590430962519, 0.043895129832027764, 0.02891102734053945, 0.13527268432925998, 0.04037337980309834, 0.054372109207761206, 0.05029473048630063, 0.12132727874065068, 0.24307873786523843, 0.21381587929887153]"
770,35,F,Medium,Urban,Low,0.30865455344036463,Fashion Forward,"[0.15900944335261788, 0.008034663213943655, 0.4111028241141713, 0.05139301078394115, 0.029269412285272564, 0.10590112181358234, 0.057312444044168215, 0.02072650243060363, 0.10415681875544394, 0.053093759206255406]"
771,45,F,Medium,Suburban,Medium,0.1524813789576557,Health Conscious,"[0.11878345207635359, 0.20302094910942162, 0.0543488866083444, 0.12956256062489666, 0.05362673937406699, 0.0017589081226502088, 0.29869036093130336, 0.005428706172181578, 0.11959369931917332, 0.015185737661608358]"
772,35,F,Medium,Urban,Medium,0.3230085454059126,Home Decorator,"[0.2054392171761546, 0.08818929718153092, 0.01873264257746275, 0.14327204208122454, 0.15347509630090164, 0.0894888477926622, 0.02108841363997691, 0.07861897248484742, 0.07252178591255831, 0.1291736848526808]"
773,25,F,Low,Suburban,High,0.26608279931006984,Home Decorator,"[0.18729121203381963, 0.10580062496291744, 0.10129161398063134, 0.07852940438403444, 0.19778058358364412, 0.02650120726856335, 0.018747560369000014, 0.03695473237615606, 0.08569581225454691, 0.16140724878668652]"
774,25,F,High,Suburban,Medium,0.2346989337254158,Fitness Guru,"[0.008922963377321527, 0.10598179506647766, 0.05446094917643045, 0.15147130879862825, 0.08938811443399974, 0.18537024428666085, 0.145319609396153, 0.05612517533882309, 0.177467216225903, 0.025492623899602513]"
775,35,M,Medium,Suburban,Medium,0.3576079950408255,Movie Buff,"[0.025449209778034675, 0.04481489091235539, 0.013075688797044334, 0.010719205010345624, 0.031213331016125168, 0.4701012430679641, 0.0691961785211445, 0.2412403690844042, 0.04359189301033449, 0.05059799080224738]"
776,45,M,Low,Rural,Medium,0.10802969930287715,Travel Explorer,"[0.05000393572340201, 0.002642887079360976, 0.020717776008128425, 0.06878243021346332, 0.009210818276825556, 0.1901502136687281, 0.10258046037308799, 0.05415680198458771, 0.37728813262960487, 0.1244665440428109]"
777,45,M,Medium,Rural,Low,0.44122642445268867,Foodie,"[0.05975447731294597, 0.014231932199006671, 0.08089787969351055, 0.0514486061175243, 0.015893825980051055, 0.42915381586919965, 0.049439444718951266, 0.21053715888486285, 0.07213792179589572, 0.016504937428051987]"
778,18,F,Low,Urban,High,0.19681727887646971,Fashion Forward,"[0.00562782822069025, 0.12148156939962544, 0.04629152510859023, 0.19960173017712013, 0.1998337225014819, 0.007958316107259292, 0.07100761926428568, 0.11038953990834385, 0.16522131737968507, 0.0725868319329181]"
779,25,O,Low,Rural,Low,0.48440576206321667,Tech Enthusiast,"[0.5415208343407616, 0.03566191995930517, 0.062244774234692095, 0.09085652419259933, 0.10109334013174252, 0.08686714285370664, 0.03063935469924303, 0.008835017828722262, 0.02467504267794619, 0.017606049081281227]"
780,25,M,High,Rural,Low,0.24591999087124888,Fashion Forward,"[0.16812720870186265, 0.1442868964140001, 0.134004611800596, 0.07804887073134009, 0.006209017804213009, 0.0820062015135077, 0.15849148676054234, 0.08626311664356291, 0.031181515060706513, 0.11138107456966882]"
781,35,F,Medium,Urban,Medium,0.2068221327040392,Music Fan,"[0.038999527543669844, 0.006824334435987201, 0.0955024108150329, 0.1892852616349975, 0.0435467150066207, 0.05497438710712973, 0.3138847239959725, 0.13673333542887492, 0.08377365074008038, 0.03647565329163421]"
782,25,F,Medium,Suburban,Low,0.45708597004349705,Movie Buff,"[0.07681698359957125, 0.1141113351080935, 0.12349319706949215, 0.21265481782083842, 0.0003985704679479708, 2.9835360178091404e-05, 0.11549798088987857, 0.002686275094195006, 0.33162257250988386, 0.022688432079921418]"
783,35,M,Medium,Urban,Low,0.24372861877303417,Health Conscious,"[0.20813700083980652, 0.07483654756186721, 0.2390376980685069, 0.16448334680194496, 0.03204670401740183, 0.05680569305863482, 0.00557740895156211, 0.02773039066387557, 0.1578004945602129, 0.03354471547618712]"
784,45,F,Low,Rural,Medium,0.3613120175537935,Tech Enthusiast,"[0.33032756694764176, 0.3426708514780655, 0.046804773992663536, 0.035409458821975485, 0.002975534742672214, 0.015531759055559556, 0.07888776221423985, 0.016394677459109643, 0.12737190993586558, 0.0036257053522068413]"
785,25,F,Low,Suburban,High,0.11907720780186089,Tech Enthusiast,"[0.2675402250397189, 0.04074208048168272, 0.5335016210896515, 0.05315093030458184, 0.0023094334999689665, 0.04199344675832922, 0.012747369426425207, 0.01207204527606416, 0.03082842440513278, 0.005114423718444826]"
786,45,M,Low,Urban,Low,0.5499673795588159,Fitness Guru,"[0.01995654691829935, 0.03171333101730663, 0.008188971031538882, 0.1553101043508838, 0.01491555674867365, 0.08382791738584236, 0.029353057481403145, 0.02874790626549538, 0.4823011863319951, 0.14568542246856173]"
787,55,F,High,Suburban,High,0.573776096737362,Fashion Forward,"[0.09661875882164879, 0.05671029489789989, 0.055215467824559585, 0.12542760686868182, 0.15074962095000777, 0.140575693693246, 0.020709695280163077, 0.14104205514907053, 0.030820976293603895, 0.1821298302211187]"
788,35,F,Medium,Suburban,Medium,0.15962720268907712,Home Decorator,"[0.2018604476625769, 0.25924754557208923, 0.03908504683727891, 0.06609089912771489, 0.024997241764558933, 0.166174573964476, 0.10668378362881702, 0.025255780552884237, 0.0443594895763478, 0.06624519131325618]"
789,35,F,Medium,Rural,Medium,0.27876761196104577,Travel Explorer,"[0.03693545255078436, 0.016254913083042756, 0.05553834669011633, 0.3365433713817292, 0.05356314898236309, 0.043117404388466264, 0.05940818425316434, 0.0012317816506461168, 0.014433464712417063, 0.3829739323072705]"
790,65,M,Medium,Rural,Low,0.12704915868393105,Movie Buff,"[0.16357105124209784, 0.08777080393371356, 0.11333614045368635, 0.04302178549596925, 0.019135026274678436, 0.0014353678588759095, 0.37442761819078707, 0.11005966204389415, 0.028317568410080585, 0.058924976096216976]"
791,55,F,Medium,Urban,Medium,0.21087890930072167,Travel Explorer,"[0.03863683449248932, 0.026864915213158178, 0.0834538286570693, 0.00480629049381638, 0.21120965599528682, 0.28972847505394145, 0.1559627555183216, 0.04199901358924512, 0.0176933062266392, 0.12964492476003253]"
792,55,M,Low,Urban,High,0.3347718831856701,Tech Enthusiast,"[0.12712345940497025, 0.1299474017166969, 0.30321902895048153, 0.04639214903642661, 0.019160238406212768, 0.12133082768212701, 0.028792316501038983, 0.13974644682364104, 0.04535098919495038, 0.0389371422834548]"
793,35,F,Medium,Urban,High,0.11888272473305006,Fitness Guru,"[0.18141329019381186, 0.04112406422109128, 0.03624834549269072, 0.06715361452781266, 0.00863688670616531, 0.268208489855802, 0.014322570975849724, 0.21526936660981444, 0.008053108198729947, 0.15957026321823203]"
794,25,M,Medium,Urban,Medium,0.12482793175065357,Fitness Guru,"[0.19918041081100496, 0.1186171503800038, 0.003772419387653081, 0.06656267569261773, 0.18720809131966099, 0.24459921298536508, 0.028611425902244584, 0.011347190992084075, 0.11682378437487213, 0.023277638154493557]"
795,35,M,Medium,Suburban,Medium,0.17617192479769325,Movie Buff,"[0.11318426083121366, 0.18822320223119257, 0.06697592160636943, 0.015171034742693318, 0.11162008889219988, 0.22843943395351868, 0.12714225126281992, 0.08390422015521719, 0.03015030154863942, 0.03518928477613591]"
796,45,O,Medium,Suburban,Low,0.46623950642378503,Foodie,"[0.1420905340894341, 0.07495269749861797, 0.07100185133740589, 0.05266043676704802, 0.05979135282521369, 0.09711918691103824, 0.23110929041658476, 0.1892509824066391, 0.07333523044028974, 0.008688437307728428]"
797,55,F,Medium,Urban,High,0.262228002189588,Movie Buff,"[0.08674622313297074, 0.16106314880352188, 0.07875878990312674, 0.06704710814872601, 0.16258774137527449, 0.14445514969092443, 0.11226688061279624, 0.02613086660564875, 0.07427646469897162, 0.08666762702803893]"
798,45,O,Low,Urban,Low,0.2031841634861822,Home Decorator,"[0.026230139040521492, 0.3144659075513713, 0.03617895089956459, 0.23689897701019402, 0.04580067102759551, 0.15439092375420974, 0.09411052712340384, 0.001792886027245234, 0.02697403900350382, 0.0631569785623902]"
799,55,M,Medium,Urban,High,0.4233390330746397,Foodie,"[0.24796396035280235, 0.07635085925709288, 0.133295543378361, 0.08051782132089472, 0.0029169607232985124, 0.14913971716610686, 0.023838197046176814, 0.030105934214406667, 0.2541475613665705, 0.0017234451742898311]"
800,65,F,High,Urban,Medium,0.23510190207772325,Tech Enthusiast,"[0.14991180098598095, 0.0027106200243789034, 0.07899895400162944, 0.16969938717805208, 0.046864409595632955, 0.09031009203804437, 0.009322524507134625, 0.14161860428786713, 0.22541860360724492, 0.0851450037740345]"
801,35,M,Low,Urban,Medium,0.35084618530578804,Travel Explorer,"[0.17074712709971174, 0.10373585414511835, 0.036209866824846206, 0.05620007251598586, 0.13098777301762624, 0.11468111430716002, 0.018930668737960097, 0.2399165679182326, 0.08298171544682792, 0.045609239986530964]"
802,25,O,Low,Rural,Medium,0.74709759742134,Fashion Forward,"[0.028112455538313756, 0.022904962100026148, 0.14135866486632356, 0.23764641366640463, 0.04011339828323156, 0.10881528446496547, 0.12695052873529308, 0.15546370287116254, 0.08555378861544466, 0.0530808008588344]"
803,65,F,Medium,Urban,Medium,0.08903405776400315,Health Conscious,"[0.02827357136994476, 0.006604732284240264, 0.07699141253511547, 0.186880726634325, 0.052157055566566204, 0.1527070686862294, 0.18090054839958833, 0.06054402863406592, 0.1786575696357551, 0.07628328625416958]"
804,55,F,High,Urban,Medium,0.08624084928164959,Music Fan,"[0.01766782635350668, 0.04189396751190237, 0.16910034291824194, 0.04778922654829797, 0.09282769192070098, 0.1375686547326618, 0.1250231377649099, 0.016745304052460715, 0.24962957512243245, 0.1017542730748852]"
805,25,M,Low,Suburban,Medium,0.1954309417891758,Foodie,"[0.02474150630697202, 0.17438932273613875, 0.03618302687121289, 0.05593003343184696, 0.11179269376759016, 0.04474580752318298, 0.06333732004246222, 0.4510929811559054, 0.026344674679259876, 0.011442633485428705]"
806,25,M,Medium,Urban,Medium,0.4300356222425745,Book Lover,"[0.014456364526574103, 0.12500846758537915, 0.02122600748297059, 0.00689747975017091, 0.08545900177479482, 0.2699999739077845, 0.033091851505858506, 0.07728915851942039, 0.2730814787282827, 0.09349021621876429]"
807,45,M,Medium,Urban,Medium,0.15096977538945713,Home Decorator,"[0.295553971538024, 0.09717702186544823, 0.00825724975803727, 0.18415972382965934, 0.09808598216228996, 0.027596461042164747, 0.07285145367064222, 0.07037250807488117, 0.11155930291079441, 0.034386325148058804]"
808,35,M,Medium,Urban,Low,0.31761206060916686,Music Fan,"[0.05438673281576443, 0.10722862315186217, 0.01080028360814279, 0.3058101673360847, 0.13044689570336157, 0.1876277426357876, 0.03576633213362351, 0.016505945188953187, 0.04952208519728305, 0.101905192229137]"
809,45,M,Medium,Suburban,Low,0.06226221772768584,Travel Explorer,"[0.005424863458068906, 0.06522932623009656, 0.009258933280452854, 0.016814306712657486, 0.04664290445200381, 0.01632753466207128, 0.32021736809754786, 0.283316348637779, 0.03956264955368115, 0.19720576491564115]"
810,35,F,Medium,Urban,Medium,0.4001286647537583,Foodie,"[0.1752274219092094, 0.002973264029104161, 0.034941859143563736, 0.39899757918868267, 0.09155713926056087, 0.2124737231278221, 0.01243819487957164, 0.034729876983002374, 0.0116726501311986, 0.024988291347284385]"
811,45,M,Medium,Urban,High,0.22420093744145722,Home Decorator,"[0.03627742028770709, 0.12116872529916346, 0.06215730050024218, 0.1292440661323185, 0.1919721781191408, 0.2555958810121291, 0.0670747208131761, 0.04672754368641492, 0.05927068105028161, 0.030511483099426303]"
812,65,F,Low,Urban,Low,0.10937948497233298,Health Conscious,"[0.0761834813771404, 0.5466147830076147, 0.018586386130571755, 0.06128824379347653, 0.035160572473495404, 0.06175378053052281, 0.021855456585349566, 0.00403652033925057, 0.14065742962993466, 0.03386334613264376]"
813,25,M,Low,Rural,Medium,0.05649169205325811,Music Fan,"[0.017540252611012032, 0.11960918876071645, 0.22771152979539275, 0.03973223985503658, 0.06851176284821822, 0.05936481197739729, 0.0513381196727541, 0.0025442860374949826, 0.3520702703569807, 0.06157753808499681]"
814,45,M,High,Rural,Medium,0.2461160820616686,Health Conscious,"[0.1629622353643195, 0.020061103808293852, 0.015949009009926775, 0.02412731310851343, 0.1834310752653792, 0.2337348416884045, 0.0696173513931965, 0.05746147215926597, 0.1535586433712796, 0.0790969548314205]"
815,25,F,Medium,Suburban,Low,0.08346291362544703,Foodie,"[0.00749609840596255, 0.043142086197161894, 0.100926887288507, 0.05533867148270148, 0.01871585943108965, 0.038660574995544324, 0.01625354319167897, 0.6175096428660641, 0.06034073006641706, 0.04161590607487284]"
816,35,F,Medium,Urban,Medium,0.517491104626288,Tech Enthusiast,"[0.12457055436120773, 0.09028141345963925, 0.22640551593878858, 0.16200526634932322, 0.05714821281149299, 0.13135804957439742, 0.10662725779212967, 0.016701805782309415, 0.0331835262514101, 0.051718397679301795]"
817,25,M,Low,Rural,Medium,0.30805019703488307,Tech Enthusiast,"[0.1742488393802328, 0.005138498155266987, 0.16425305553114722, 0.2354748033289531, 0.0603333500694787, 0.04252008926081599, 0.08761943294396676, 0.025786517490457662, 0.04403901146728043, 0.16058640237240043]"
818,65,O,Low,Urban,Medium,0.12671559425235088,Fitness Guru,"[0.15777780189812654, 0.06287445481167718, 0.15606405858660935, 0.06839722060394966, 0.09201350809720742, 0.11587445880656841, 0.22422655741638883, 0.037489551292021986, 0.05997552738856853, 0.025306861098881913]"
819,25,F,Low,Suburban,Medium,0.13342291112898594,Movie Buff,"[0.11375940972012602, 0.09978679620317994, 0.05535002896936845, 0.2280609882964835, 0.07274406130216683, 0.07001434304167617, 0.012766836582672351, 0.2535182526407529, 0.019361123850177485, 0.07463815939339648]"
820,55,M,Medium,Urban,Medium,0.4109534613168289,Travel Explorer,"[0.2509382313091477, 0.2741826195463115, 0.009932594930083888, 0.00781282546641012, 0.03789191722694295, 0.2360361595220563, 0.0364037097137692, 0.03219636977846031, 0.08656938350982579, 0.02803618899699213]"
821,35,M,Medium,Urban,Medium,0.18441522795316814,Foodie,"[0.13562285520506046, 0.045375662384517595, 0.017641919949906208, 0.01715707555542262, 0.020350046470794164, 0.005169491921593601, 0.2576080779558288, 0.1724951953073543, 0.13342079156465483, 0.19515888368486756]"
822,45,F,High,Suburban,High,0.20339552238193115,Music Fan,"[0.1520622493926168, 0.07851222671429502, 0.11208422440688343, 0.05610570393497035, 0.08129196984283427, 0.15215103039135136, 0.13271470982123462, 0.05670536230740502, 0.011296101675058751, 0.1670764215133504]"
823,45,O,Medium,Urban,Low,0.18844806711316894,Music Fan,"[0.08707537714177048, 0.009556900968539209, 0.06100452478754983, 0.07581028746804873, 0.0025785406480195363, 0.26279110554254287, 0.16088255962812983, 0.1291336752830016, 0.1183093940455736, 0.09285763448682431]"
824,45,F,High,Suburban,Medium,0.4174029017923686,Tech Enthusiast,"[0.24119500136109853, 0.03699666356693421, 0.15078358259753016, 0.008490478557128594, 0.08340765699390093, 0.028945418586390857, 0.007225635852454571, 0.03305898586693492, 0.1435086084376197, 0.26638796818000754]"
825,35,F,Medium,Suburban,Low,0.1519621701642755,Book Lover,"[0.08636453619169103, 0.22786586790402508, 0.011242783350219866, 0.06649499950377688, 0.030256544810044722, 0.03441764925434231, 0.08229445568145395, 0.1963862518191014, 0.15977590620489096, 0.10490100528045374]"
826,35,M,High,Suburban,Medium,0.5198424886831704,Music Fan,"[0.043654025422532494, 0.09865568151753809, 0.089759116711107, 0.09533890600905756, 0.09870175212322765, 0.3838536708229159, 0.019055514057221758, 0.04678835082146184, 0.09014178303625123, 0.03405119947868667]"
827,65,M,Medium,Rural,Low,0.2050136778589722,Travel Explorer,"[0.05797097154599705, 0.05183759385135121, 0.03485206189716283, 0.27364816378182105, 0.14965745932409866, 0.09376856110470828, 0.015384297696632424, 0.11471247839648838, 0.11236310755849889, 0.09580530484324126]"
828,55,M,Low,Urban,Medium,0.0504038832182257,Book Lover,"[0.04426117784199817, 0.08662833667538614, 0.020369296546603934, 0.05584947394403444, 0.09226219794400235, 0.014108806354880423, 0.3394433716172353, 0.05514830918490638, 0.278310703689899, 0.013618326201053868]"
829,45,F,High,Suburban,High,0.39276716670708367,Tech Enthusiast,"[0.4039370247936744, 0.06863570616947196, 0.10157996864620232, 0.008648760619580594, 0.07207511349923611, 0.1255120596974934, 0.09191845883120663, 0.06236705242928274, 0.026495471960682415, 0.03883038335316952]"
830,45,M,Medium,Suburban,High,0.6225512337142665,Movie Buff,"[0.055715695074004944, 0.05026308926051186, 0.25868826320312943, 0.028676185282427328, 0.022888119053119858, 0.031383994545705694, 0.25679854621091314, 0.21803405012689475, 0.052614213271365944, 0.024937843971927266]"
831,25,F,Low,Rural,Low,0.24299333371781034,Book Lover,"[0.009525115745704027, 0.21716226827593396, 0.0735086501078826, 0.14242649511205885, 0.038644772928220675, 0.14530083751575068, 0.1300765416341842, 0.037372104965890475, 0.0310827420561197, 0.17490047165825479]"
832,45,O,Medium,Suburban,Low,0.19380181722410483,Music Fan,"[0.12433707737782157, 0.16444650666097024, 0.024503824748374717, 0.04698657309139415, 0.01338410757350422, 0.21423245220061654, 0.1875626042525335, 0.10966496238775686, 0.023029350297890425, 0.09185254140913778]"
833,55,M,High,Suburban,Low,0.5003951896243811,Health Conscious,"[0.08057716977806552, 0.08370654027974299, 0.027400174134673973, 0.14336195180198402, 0.0100135392265378, 0.09627142166364736, 0.09559661900525329, 0.277557826774744, 0.16885256657616676, 0.0166621907591843]"
834,35,M,Low,Urban,Medium,0.34169604022241445,Foodie,"[0.0985437023071568, 0.06351315883275165, 0.002689378655391961, 0.2854676067731054, 0.0011741876865730885, 0.09532750220384013, 0.3608499379460607, 0.059972180431785434, 0.03241556620193754, 4.677896139735833e-05]"
835,18,M,High,Suburban,Medium,0.48479244528658105,Tech Enthusiast,"[0.09466185174718655, 0.07962654531694197, 0.008410333823186825, 0.18162052223098482, 0.06502447439034208, 0.11722609155685125, 0.12235831781994497, 0.022921377737121496, 0.058259931958551815, 0.2498905534188883]"
836,18,F,High,Urban,High,0.2628545821909053,Book Lover,"[0.05426886122868023, 0.028812660443930296, 0.053790414971820126, 0.12299639046695439, 0.10674568123620415, 0.34890560538027154, 0.2223582727442064, 0.014462808466810913, 0.012965930656163145, 0.03469337440495874]"
837,35,M,Medium,Urban,Medium,0.09561593550402651,Fashion Forward,"[0.010864264603700203, 0.1180871261524402, 0.0428401489639764, 0.4391000013256425, 0.01561217338460828, 0.13212500793769377, 0.10375214553515759, 0.03303966119040441, 0.03412554843144368, 0.07045392247493311]"
838,55,M,Low,Urban,Medium,0.2556850078616196,Fitness Guru,"[0.09355129323343848, 0.08819151655269607, 0.2332933815131915, 0.06650409504303868, 0.1482461203909002, 0.13867436516564555, 0.08122429815974928, 0.0967550619239047, 0.01955199626037914, 0.034007871757056454]"
